,Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
1853,156321,192.168.50.6-4.2.2.4-63101-53-17,192.168.50.6,63101,4.2.2.4,53,17,2018-11-03 09:38:31.473523,20610,2,2,76.0,236.0,38.0,38.0,38.0,0.0,118.0,118.0,118.0,0.0,15138.282387190684,194.0805434255216,6870.0,11896.590982294043,20607.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,97.0402717127608,97.0402717127608,38.0,118.0,70.0,43.81780460041328,1920.0,0,0,0,0,0,0,0,0,1.0,87.5,38.0,118.0,40,0,0,0,0,0,0,2,76,2,236,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1854,96521,192.168.50.6-8.8.8.8-63101-53-17,192.168.50.6,63101,8.8.8.8,53,17,2018-11-03 09:38:31.493279,55616,2,2,76.0,236.0,38.0,38.0,38.0,0.0,118.0,118.0,118.0,0.0,5609.896432681243,71.92174913693901,18538.666666666664,32106.44846963509,55612.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,35.96087456846951,35.96087456846951,38.0,118.0,70.0,43.81780460041328,1920.0,0,0,0,0,0,0,0,0,1.0,87.5,38.0,118.0,40,0,0,0,0,0,0,2,76,2,236,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1855,793,192.168.50.6-104.19.199.151-54994-443-6,192.168.50.6,54994,104.19.199.151,443,6,2018-11-03 09:38:31.494698,116818436,24,24,1780.0,8904.0,517.0,0.0,74.16666666666666,143.99869162046502,1460.0,0.0,371.0,559.9493765938365,91.45816675717178,0.4108940475799556,2485498.6382978717,11890507.249580728,58608722.0,0.0,116818436.0,5079062.434782608,16797412.840602573,58665616.0,1.0,116740558.0,5075676.434782608,16801539.766346782,58623594.0,0.0,0,0,0,0,504,504,0.2054470237899778,0.2054470237899778,0.0,1460.0,218.0408163265306,428.03494596351163,183213.91496598642,0,0,0,0,1,0,0,0,1.0,222.58333333333331,74.16666666666667,371.0,504,0,0,0,0,0,0,24,1780,24,8904,8192,31,22,20,87371.0,35841.82852478372,112715.0,62027.0,58282933.5,460734.5151651871,58608722.0,57957145.0,0,0,BENIGN
1856,7381,192.168.50.6-4.2.2.4-61741-53-17,192.168.50.6,61741,4.2.2.4,53,17,2018-11-03 09:38:31.494838,20722,2,2,76.0,236.0,38.0,38.0,38.0,0.0,118.0,118.0,118.0,0.0,15056.461731493098,193.03156066016797,6907.333333333334,11961.254212386479,20719.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,64,40,96.51578033008396,96.51578033008396,38.0,118.0,70.0,43.81780460041328,1920.0,0,0,0,0,0,0,0,0,1.0,87.5,38.0,118.0,64,0,0,0,0,0,0,2,76,2,236,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1857,162239,192.168.50.6-4.2.2.4-58162-53-17,192.168.50.6,58162,4.2.2.4,53,17,2018-11-03 09:38:31.516088,20676,2,2,76.0,356.0,38.0,38.0,38.0,0.0,178.0,178.0,178.0,0.0,20893.78990133488,193.46101760495262,6892.0,11934.696100027011,20673.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,96.73050880247631,96.73050880247631,38.0,178.0,94.0,76.68115805072324,5880.0,0,0,0,0,0,0,0,0,1.0,117.5,38.0,178.0,40,0,0,0,0,0,0,2,76,2,356,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1858,88217,192.168.50.6-4.2.2.4-54595-53-17,192.168.50.6,54595,4.2.2.4,53,17,2018-11-03 09:38:31.587784,20823,2,2,50.0,82.0,25.0,25.0,25.0,0.0,41.0,41.0,41.0,0.0,6339.144215530903,192.09527925851228,6941.0,12019.566589523933,20820.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,96.04763962925614,96.04763962925614,25.0,41.0,31.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,39.25,25.0,41.0,40,0,0,0,0,0,0,2,50,2,82,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1859,49100,192.168.50.6-4.2.2.4-55042-53-17,192.168.50.6,55042,4.2.2.4,53,17,2018-11-03 09:38:31.588278,20986,2,2,62.0,318.0,31.0,31.0,31.0,0.0,159.0,159.0,159.0,0.0,18107.30963499476,190.60325931573428,6995.333333333334,12111.942632514956,20981.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,95.30162965786714,95.30162965786714,31.0,159.0,82.2,70.10848736066126,4915.2,0,0,0,0,0,0,0,0,1.0,102.75,31.0,159.0,40,0,0,0,0,0,0,2,62,2,318,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1860,104201,192.168.50.6-4.2.2.4-55557-53-17,192.168.50.6,55557,4.2.2.4,53,17,2018-11-03 09:38:31.588344,21169,2,2,68.0,158.0,34.0,34.0,34.0,0.0,79.0,79.0,79.0,0.0,10675.98847371156,188.95554820728424,7056.333333333334,12217.597731687407,21164.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,94.47777410364212,94.47777410364212,34.0,79.0,52.0,24.647515087732486,607.5,0,0,0,0,0,0,0,0,1.0,65.0,34.0,79.0,40,0,0,0,0,0,0,2,68,2,158,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1861,154568,192.168.50.6-4.2.2.4-61149-53-17,192.168.50.6,61149,4.2.2.4,53,17,2018-11-03 09:38:31.609200,20808,2,2,50.0,82.0,25.0,25.0,25.0,0.0,41.0,41.0,41.0,0.0,6343.7139561707045,192.23375624759709,6936.0,12010.040299682596,20804.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,96.11687812379854,96.11687812379854,25.0,41.0,31.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,39.25,25.0,41.0,40,0,0,0,0,0,0,2,50,2,82,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1862,72897,192.168.50.6-4.2.2.4-50778-53-17,192.168.50.6,50778,4.2.2.4,53,17,2018-11-03 09:38:31.609712,20974,2,2,62.0,318.0,31.0,31.0,31.0,0.0,159.0,159.0,159.0,0.0,18117.66949556594,190.71231047964145,6991.333333333334,12106.746480096679,20971.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,95.35615523982071,95.35615523982071,31.0,159.0,82.2,70.10848736066126,4915.2,0,0,0,0,0,0,0,0,1.0,102.75,31.0,159.0,40,0,0,0,0,0,0,2,62,2,318,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1863,152831,192.168.50.6-4.2.2.4-62676-53-17,192.168.50.6,62676,4.2.2.4,53,17,2018-11-03 09:38:31.609929,20760,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,10211.94605009634,192.67822736030826,6920.0,11983.193522596555,20757.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,96.33911368015413,96.33911368015413,45.0,61.0,51.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,64.25,45.0,61.0,40,0,0,0,0,0,0,2,90,2,122,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1864,28788,192.168.50.6-4.2.2.4-57677-53-17,192.168.50.6,57677,4.2.2.4,53,17,2018-11-03 09:38:31.631058,20899,2,2,62.0,510.0,31.0,31.0,31.0,0.0,255.0,255.0,255.0,0.0,27369.730609120048,191.3967175462941,6966.333333333334,12062.579215629356,20895.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,95.69835877314705,95.69835877314705,31.0,255.0,120.6,122.68985288115721,15052.8,0,0,0,0,0,0,0,0,1.0,150.75,31.0,255.0,40,0,0,0,0,0,0,2,62,2,510,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1865,3994,192.168.50.6-4.2.2.4-56900-53-17,192.168.50.6,56900,4.2.2.4,53,17,2018-11-03 09:38:31.631060,20895,2,2,90.0,146.0,45.0,45.0,45.0,0.0,73.0,73.0,73.0,0.0,11294.568078487675,191.43335726250302,6965.0,12059.403758063665,20890.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,95.71667863125151,95.71667863125151,45.0,73.0,56.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,70.25,45.0,73.0,40,0,0,0,0,0,0,2,90,2,146,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1866,124741,192.168.50.6-8.8.8.8-56900-53-17,192.168.50.6,56900,8.8.8.8,53,17,2018-11-03 09:38:31.649538,55486,2,2,90.0,146.0,45.0,45.0,45.0,0.0,73.0,73.0,73.0,0.0,4253.325163104208,72.0902570017662,18495.333333333336,32031.39293464044,55482.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,36.0451285008831,36.0451285008831,45.0,73.0,56.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,70.25,45.0,73.0,40,0,0,0,0,0,0,2,90,2,146,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1867,92536,192.168.50.6-8.8.8.8-57677-53-17,192.168.50.6,57677,8.8.8.8,53,17,2018-11-03 09:38:31.649539,46165,2,2,62.0,510.0,31.0,31.0,31.0,0.0,255.0,255.0,255.0,0.0,12390.339001407992,86.64572728257338,15388.333333333332,26649.91107552393,46161.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,43.32286364128669,43.32286364128669,31.0,255.0,120.6,122.68985288115721,15052.8,0,0,0,0,0,0,0,0,1.0,150.75,31.0,255.0,40,0,0,0,0,0,0,2,62,2,510,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1868,764,172.217.6.194-192.168.50.6-443-54963-6,192.168.50.6,54963,172.217.6.194,443,6,2018-11-03 09:38:31.716474,117596667,14,14,1274.0,532.0,481.0,6.0,91.0,166.34070689170096,78.0,6.0,37.99999999999999,24.305744810008,15.357578119114551,0.23810198634286125,4355432.111111111,15652803.698377404,58972921.0,1.0,117596667.0,9045897.46153846,22038060.319606487,58972921.0,1.0,117506369.0,9038951.461538462,22046160.53901652,59034818.0,1.0,1,0,0,0,280,280,0.1190509931714306,0.1190509931714306,6.0,481.0,78.86206896551727,140.72940705429065,19804.766009852232,0,0,1,0,0,1,0,0,1.0,81.67857142857143,91.0,38.0,280,0,0,0,0,0,0,14,1274,14,532,253,272,13,20,106236.5,62627.74050291133,150521.0,61952.0,58661065.0,441030.984707424,58972921.0,58349209.0,0,0,BENIGN
1869,110674,192.168.50.6-4.2.2.4-54646-53-17,192.168.50.6,54646,4.2.2.4,53,17,2018-11-03 09:38:32.161389,20689,2,2,76.0,188.0,38.0,38.0,38.0,0.0,94.0,94.0,94.0,0.0,12760.404079462518,193.33945574943212,6896.333333333334,11940.469602713845,20684.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.66972787471606,96.66972787471606,38.0,94.0,60.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,75.5,38.0,94.0,40,0,0,0,0,0,0,2,76,2,188,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1870,152645,192.168.50.6-8.8.8.8-54646-53-17,192.168.50.6,54646,8.8.8.8,53,17,2018-11-03 09:38:32.180858,46791,2,2,76.0,188.0,38.0,38.0,38.0,0.0,94.0,94.0,94.0,0.0,5642.1106623068545,85.48652518646749,15597.0,27011.33234403664,46787.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,42.743262593233744,42.743262593233744,38.0,94.0,60.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,75.5,38.0,94.0,40,0,0,0,0,0,0,2,76,2,188,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1871,154422,192.168.50.6-4.2.2.4-55740-53-17,192.168.50.6,55740,4.2.2.4,53,17,2018-11-03 09:38:32.183378,20828,2,2,88.0,144.0,44.0,44.0,44.0,0.0,72.0,72.0,72.0,0.0,11138.851545995776,192.04916458613403,6942.666666666666,12019.85525425882,20822.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.02458229306706,96.02458229306706,44.0,72.0,55.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,69.0,44.0,72.0,40,0,0,0,0,0,0,2,88,2,144,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1872,734,172.217.10.34-192.168.50.6-80-54986-6,192.168.50.6,54986,172.217.10.34,80,6,2018-11-03 09:38:35.290700,40858,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,293.70013216505953,48.95002202750992,40858.0,0.0,40858.0,40858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,24.47501101375496,24.47501101375496,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,258,238,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1873,735,192.168.50.6-74.208.236.171-54985-80-6,192.168.50.6,54985,74.208.236.171,80,6,2018-11-03 09:38:35.290757,55061,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,217.94010279508183,36.32335046584697,55061.0,0.0,55061.0,55061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,18.16167523292349,18.16167523292349,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,1825,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1874,736,192.168.50.6-74.208.236.171-54984-80-6,192.168.50.6,54984,74.208.236.171,80,6,2018-11-03 09:38:35.290759,55396,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,216.6221387825836,36.10368979709726,55396.0,0.0,55396.0,55396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,18.05184489854863,18.05184489854863,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,1825,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1875,79253,172.217.10.34-192.168.50.6-80-54986-6,172.217.10.34,80,192.168.50.6,54986,6,2018-11-03 09:38:35.331561,199,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,90452.26130653266,15075.376884422109,99.5,137.88582233137677,197.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,20,40,5025.125628140703,10050.251256281406,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,238,258,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
1876,134994,192.168.50.6-74.208.236.171-54985-80-6,74.208.236.171,80,192.168.50.6,54985,6,2018-11-03 09:38:35.345821,160,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,112500.0,18750.0,80.0,111.72287142747452,159.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,20,40,6249.999999999999,12499.999999999998,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,1825,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
1877,91556,192.168.50.6-74.208.236.171-54984-80-6,74.208.236.171,80,192.168.50.6,54984,6,2018-11-03 09:38:35.346156,185,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,97297.29729729731,16216.216216216217,92.5,129.4005409571382,184.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,20,40,5405.405405405406,10810.810810810812,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,1825,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
1878,738,192.168.50.6-23.194.110.93-54991-443-6,192.168.50.6,54991,23.194.110.93,443,6,2018-11-03 09:38:36.290890,1,2,0,37.0,0.0,31.0,6.0,18.5,17.677669529663692,0.0,0.0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,2000000.0,0.0,6.0,31.0,22.666666666666664,14.433756729740644,208.33333333333331,0,0,1,0,0,1,0,0,0.0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,256,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1879,739,192.168.50.6-23.194.110.93-54991-443-6,23.194.110.93,443,192.168.50.6,54991,6,2018-11-03 09:38:36.312204,209,5,2,80.0,12.0,31.0,6.0,16.0,13.693063937629152,6.0,6.0,6.0,0.0,440191.3875598086,33492.822966507185,34.833333333333336,76.59873802267677,191.0,1.0,209.0,52.25,101.17105976183771,204.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,100,40,23923.444976076556,9569.37799043062,6.0,31.0,12.250000000000002,11.572751247156893,133.92857142857142,0,0,0,0,0,1,0,0,0.0,14.0,16.0,6.0,100,0,0,0,0,0,0,5,80,2,12,237,0,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
1880,108472,192.168.50.6-23.194.110.93-54991-443-6,23.194.110.93,443,192.168.50.6,54991,6,2018-11-03 09:38:36.312414,67,3,0,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,268656.7164179104,44776.11940298507,33.5,45.9619407771256,66.0,1.0,67.0,33.5,45.9619407771256,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,44776.11940298507,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,0.0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,237,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
1881,188566,192.168.50.6-4.2.2.4-60135-53-17,192.168.50.6,60135,4.2.2.4,53,17,2018-11-03 09:38:37.177121,21148,2,2,64.0,256.0,32.0,32.0,32.0,0.0,128.0,128.0,128.0,0.0,15131.454511064876,189.1431813883109,7049.333333333334,12204.607340399498,21142.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,94.57159069415549,94.57159069415549,32.0,128.0,70.4,52.58136552049595,2764.8,0,0,0,0,0,0,0,0,1.0,88.0,32.0,128.0,40,0,0,0,0,0,0,2,64,2,256,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1882,64362,192.168.50.6-8.8.8.8-60135-53-17,192.168.50.6,60135,8.8.8.8,53,17,2018-11-03 09:38:37.196716,56054,2,2,64.0,256.0,32.0,32.0,32.0,0.0,128.0,128.0,128.0,0.0,5708.780818496451,71.35976023120563,18684.666666666664,32358.461865999336,56049.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,35.67988011560281,35.67988011560281,32.0,128.0,70.4,52.58136552049595,2764.8,0,0,0,0,0,0,0,0,1.0,88.0,32.0,128.0,40,0,0,0,0,0,0,2,64,2,256,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1883,35089,192.168.50.6-4.2.2.4-51212-53-17,192.168.50.6,51212,4.2.2.4,53,17,2018-11-03 09:38:37.199486,20816,2,2,82.0,114.0,41.0,41.0,41.0,0.0,57.0,57.0,57.0,0.0,9415.833973866256,192.15987701767867,6938.666666666666,12012.927051028544,20810.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.07993850883936,96.07993850883936,41.0,57.0,47.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,59.25,41.0,57.0,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1884,784,192.168.50.9-4.2.2.4-42207-53-17,192.168.50.9,42207,4.2.2.4,53,17,2018-11-03 09:38:37.329187,20879,4,4,128.0,400.0,32.0,32.0,32.0,0.0,102.0,98.0,100.0,2.3094010767585043,25288.567460127404,383.16011303223326,2982.714285714286,7790.5141831650135,20649.0,1.0,7.0,2.333333333333333,1.5275252316519468,4.0,1.0,223.0,74.33333333333334,124.41998767615006,218.0,2.0,0,0,0,0,80,80,191.58005651611663,191.58005651611663,32.0,102.0,62.22222222222222,35.86703841195206,1286.4444444444443,0,0,0,0,0,0,0,0,1.0,70.0,32.0,100.0,80,0,0,0,0,0,0,4,128,4,400,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1885,785,192.168.50.9-8.8.8.8-42207-53-17,192.168.50.9,42207,8.8.8.8,53,17,2018-11-03 09:38:37.329190,59218,2,2,64.0,204.0,32.0,32.0,32.0,0.0,102.0,102.0,102.0,0.0,4525.6509844979555,67.5470296193725,19739.333333333336,34184.33208844855,59212.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,80,33.77351480968625,33.77351480968625,32.0,102.0,60.0,38.34057902536164,1470.0,0,0,0,0,0,0,0,0,1.0,75.0,32.0,102.0,40,0,0,0,0,0,0,2,64,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1886,742,173.194.205.108-192.168.50.9-465-42724-6,192.168.50.9,42724,173.194.205.108,465,6,2018-11-03 09:38:37.350361,1666083,32,44,2732.0,7484.0,378.0,0.0,85.375,90.0371787007295,2737.0,0.0,170.09090909090912,487.5521113796782,6131.747337917739,45.61597471434497,22214.44,71494.54625113118,545985.0,1.0,1611403.0,51980.741935483864,121326.41084308279,599724.0,1.0,1612304.0,37495.44186046512,91610.74588359016,545985.0,1.0,0,0,0,0,1040,1424,19.206726195513674,26.40924851883129,0.0,2737.0,132.6753246753247,373.87559292949317,139782.95898838007,0,0,0,0,1,0,0,0,1.0,134.42105263157896,85.375,170.0909090909091,1040,0,0,0,0,0,0,32,2732,44,7484,29200,244,24,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
1888,743,173.194.205.108-192.168.50.9-465-42724-6,173.194.205.108,465,192.168.50.9,42724,6,2018-11-03 09:38:39.016445,110,1,3,0.0,74.0,0.0,0.0,0.0,0.0,37.0,0.0,24.666666666666664,21.361959960016154,672727.2727272727,36363.63636363636,36.66666666666667,61.776478803289955,108.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0,0,0,0,32,96,9090.90909090909,27272.727272727272,0.0,37.0,14.8,20.265734627691145,410.7,0,0,0,0,0,1,1,0,3.0,18.5,0.0,24.66666666666667,32,0,0,0,0,0,0,1,0,3,74,244,294,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
1889,118278,173.194.205.108-192.168.50.9-465-42724-6,192.168.50.9,42724,173.194.205.108,465,6,2018-11-03 09:38:39.016556,53730,1,2,0.0,12.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,223.33891680625348,55.83472920156337,26865.0,37988.604712466076,53727.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,40,18.611576400521127,37.223152801042254,0.0,6.0,3.0,3.4641016151377544,12.0,0,0,0,0,0,1,1,0,2.0,4.0,0.0,6.0,32,0,0,0,0,0,0,1,0,2,12,294,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
